po_item_id,purchase_order_id,product_id,quantity,unit_cost
POITEM03034,PO00920,PROD005,204,497.89
POITEM03035,PO00921,PROD017,173,435.9
POITEM03036,PO00921,PROD052,377,368.02
POITEM03037,PO00921,PROD083,226,427.38
POITEM03038,PO00921,PROD173,250,28.86
POITEM03039,PO00922,PROD343,454,279.4
POITEM03040,PO00922,PROD310,312,658.21
POITEM03041,PO00922,PROD184,410,29.32
POITEM03042,PO00923,PROD001,292,776.99
POITEM03043,PO00923,PROD185,356,38.46
POITEM03044,PO00923,PROD220,391,441.05
POITEM03045,PO00924,PROD022,492,164.43
POITEM03046,PO00924,PROD035,130,513.23
POITEM03047,PO00924,PROD461,188,132.57
POITEM03048,PO00924,PROD137,176,614.65
POITEM03049,PO00924,PROD411,209,722.17
POITEM03050,PO00925,PROD262,371,46.35
POITEM03051,PO00925,PROD264,431,329.51
POITEM03052,PO00926,PROD215,456,621.5
POITEM03053,PO00926,PROD324,446,214.11
POITEM03054,PO00927,PROD460,79,70.8
POITEM03055,PO00927,PROD297,35,148.17
POITEM03056,PO00927,PROD260,358,341.22
POITEM03057,PO00927,PROD449,226,743.17
POITEM03058,PO00928,PROD072,213,760.5
POITEM03059,PO00928,PROD325,440,844.48
POITEM03060,PO00928,PROD014,383,234.75
POITEM03061,PO00929,PROD076,462,128.14
POITEM03062,PO00929,PROD316,91,388.86
POITEM03063,PO00929,PROD313,407,530.62
POITEM03064,PO00930,PROD229,128,704.2
POITEM03065,PO00930,PROD135,348,585.93
POITEM03066,PO00930,PROD490,409,806.54
POITEM03067,PO00931,PROD278,50,232.84
POITEM03068,PO00931,PROD461,314,132.57
POITEM03069,PO00931,PROD087,316,210.4
POITEM03070,PO00932,PROD111,323,720.46
POITEM03071,PO00932,PROD262,334,46.35
POITEM03072,PO00932,PROD078,278,794.47
POITEM03073,PO00932,PROD371,118,273.28
POITEM03074,PO00933,PROD400,208,523.63
POITEM03075,PO00933,PROD342,338,372.68
POITEM03076,PO00933,PROD487,198,307.18
POITEM03077,PO00933,PROD347,172,47.53
POITEM03078,PO00934,PROD287,341,101.85
POITEM03079,PO00934,PROD386,218,321.18
POITEM03080,PO00934,PROD032,282,272.47
POITEM03081,PO00934,PROD371,37,273.28
POITEM03082,PO00935,PROD443,376,266.46
POITEM03083,PO00935,PROD498,158,707.28
POITEM03084,PO00935,PROD168,465,579.64
POITEM03085,PO00935,PROD350,235,431.8
POITEM03086,PO00936,PROD420,482,649.28
POITEM03087,PO00936,PROD446,160,112.46
POITEM03088,PO00937,PROD135,115,585.93
POITEM03089,PO00937,PROD101,72,328.38
POITEM03090,PO00938,PROD295,190,114.04
POITEM03091,PO00939,PROD042,262,146.76
POITEM03092,PO00939,PROD389,324,539.54
POITEM03093,PO00939,PROD350,396,431.8
POITEM03094,PO00940,PROD121,270,517.69
POITEM03095,PO00940,PROD195,349,419.18
POITEM03096,PO00940,PROD150,233,800.82
POITEM03097,PO00940,PROD034,182,553.63
POITEM03098,PO00941,PROD155,344,109.64
POITEM03099,PO00941,PROD278,124,232.84
POITEM03100,PO00942,PROD456,286,490.07
POITEM03101,PO00942,PROD450,26,446.47
POITEM03102,PO00942,PROD039,74,328.0
POITEM03103,PO00942,PROD216,407,103.05
POITEM03104,PO00942,PROD423,62,690.64
POITEM03105,PO00943,PROD010,169,95.43
POITEM03106,PO00943,PROD320,127,561.69
POITEM03107,PO00943,PROD198,331,145.64
POITEM03108,PO00944,PROD137,126,614.65
POITEM03109,PO00944,PROD459,84,425.98
POITEM03110,PO00944,PROD312,50,216.09
POITEM03111,PO00944,PROD253,21,512.2
POITEM03112,PO00945,PROD101,431,328.38
POITEM03113,PO00945,PROD172,342,259.65
POITEM03114,PO00945,PROD104,425,322.97
POITEM03115,PO00946,PROD495,108,56.14
POITEM03116,PO00946,PROD222,494,237.21
POITEM03117,PO00946,PROD382,177,278.93
POITEM03118,PO00947,PROD009,173,267.41
POITEM03119,PO00947,PROD443,325,266.46
POITEM03120,PO00947,PROD410,273,65.45
POITEM03121,PO00948,PROD453,185,117.48
POITEM03122,PO00948,PROD359,202,452.52
POITEM03123,PO00948,PROD170,69,847.62
POITEM03124,PO00949,PROD432,411,384.23
POITEM03125,PO00949,PROD171,346,619.21
POITEM03126,PO00949,PROD457,477,725.46
POITEM03127,PO00950,PROD290,124,96.88
POITEM03128,PO00951,PROD001,349,776.99
POITEM03129,PO00951,PROD121,417,517.69
POITEM03130,PO00951,PROD263,316,750.8
POITEM03131,PO00952,PROD320,204,561.69
POITEM03132,PO00952,PROD445,99,632.13
POITEM03133,PO00952,PROD348,57,395.15
POITEM03134,PO00953,PROD272,153,456.22
POITEM03135,PO00953,PROD449,375,743.17
POITEM03136,PO00953,PROD367,116,416.73
POITEM03137,PO00953,PROD022,330,164.43
POITEM03138,PO00954,PROD406,366,296.65
POITEM03139,PO00954,PROD264,358,329.51
POITEM03140,PO00955,PROD425,344,128.6
POITEM03141,PO00956,PROD024,32,367.61
POITEM03142,PO00956,PROD099,129,263.66
POITEM03143,PO00956,PROD245,251,572.74
POITEM03144,PO00957,PROD027,304,397.54
POITEM03145,PO00957,PROD189,229,233.01
POITEM03146,PO00957,PROD496,310,574.68
POITEM03147,PO00957,PROD283,348,484.15
POITEM03148,PO00957,PROD405,372,42.4
POITEM03149,PO00958,PROD235,302,819.51
POITEM03150,PO00958,PROD486,59,40.88
POITEM03151,PO00959,PROD179,80,282.68
POITEM03152,PO00959,PROD354,493,728.91
POITEM03153,PO00959,PROD335,160,290.45
POITEM03154,PO00960,PROD052,383,368.02
POITEM03155,PO00960,PROD125,217,569.18
POITEM03156,PO00960,PROD364,58,28.18
POITEM03157,PO00960,PROD433,273,509.44
POITEM03158,PO00961,PROD420,390,649.28
POITEM03159,PO00961,PROD184,455,29.32
POITEM03160,PO00961,PROD156,414,450.52
POITEM03161,PO00961,PROD373,399,693.26
POITEM03162,PO00961,PROD337,89,726.12
POITEM03163,PO00961,PROD056,369,446.11
POITEM03164,PO00962,PROD299,104,408.79
POITEM03165,PO00962,PROD146,182,411.83
POITEM03166,PO00962,PROD348,187,395.15
POITEM03167,PO00962,PROD167,472,587.07
POITEM03168,PO00963,PROD221,99,255.85
POITEM03169,PO00963,PROD041,359,696.65
POITEM03170,PO00963,PROD140,386,695.21
POITEM03171,PO00963,PROD138,410,737.18
POITEM03172,PO00963,PROD052,374,368.02
POITEM03173,PO00963,PROD480,419,732.4
POITEM03174,PO00964,PROD314,75,834.65
POITEM03175,PO00964,PROD098,274,478.75
POITEM03176,PO00964,PROD339,432,635.93
POITEM03177,PO00964,PROD067,240,768.19
POITEM03178,PO00964,PROD063,76,535.5
POITEM03179,PO00964,PROD171,76,619.21
POITEM03180,PO00964,PROD075,69,492.03
POITEM03181,PO00964,PROD302,473,202.72
POITEM03182,PO00964,PROD131,455,395.7
POITEM03183,PO00965,PROD307,403,168.22
POITEM03184,PO00965,PROD208,195,672.53
POITEM03185,PO00966,PROD419,385,312.82
POITEM03186,PO00966,PROD404,308,182.61
POITEM03187,PO00966,PROD212,172,333.53
POITEM03188,PO00967,PROD001,383,776.99
POITEM03189,PO00967,PROD040,126,459.73
POITEM03190,PO00967,PROD033,132,631.35
POITEM03191,PO00967,PROD085,376,577.31
POITEM03192,PO00968,PROD423,208,690.64
POITEM03193,PO00968,PROD196,340,763.76
POITEM03194,PO00968,PROD173,219,28.86
POITEM03195,PO00969,PROD199,70,60.76
POITEM03196,PO00969,PROD259,170,724.03
POITEM03197,PO00969,PROD158,143,660.16
POITEM03198,PO00970,PROD411,31,722.17
POITEM03199,PO00970,PROD259,403,724.03
POITEM03200,PO00971,PROD029,282,272.35
POITEM03201,PO00971,PROD161,365,19.17
POITEM03202,PO00971,PROD103,460,281.85
POITEM03203,PO00972,PROD004,393,681.55
POITEM03204,PO00972,PROD315,158,259.32
POITEM03205,PO00972,PROD391,102,689.07
POITEM03206,PO00972,PROD463,288,440.81
POITEM03207,PO00972,PROD472,348,577.91
POITEM03208,PO00973,PROD079,111,812.58
POITEM03209,PO00973,PROD170,63,847.62
POITEM03210,PO00973,PROD488,33,538.7
POITEM03211,PO00973,PROD229,378,704.2
POITEM03212,PO00973,PROD252,276,755.34
POITEM03213,PO00974,PROD489,446,628.21
POITEM03214,PO00974,PROD026,500,429.06
POITEM03215,PO00975,PROD261,448,819.85
POITEM03216,PO00975,PROD383,403,361.93
POITEM03217,PO00976,PROD283,387,484.15
POITEM03218,PO00976,PROD160,424,576.41
POITEM03219,PO00976,PROD304,208,170.43
POITEM03220,PO00976,PROD183,105,750.98
POITEM03221,PO00977,PROD163,121,835.86
POITEM03222,PO00977,PROD072,85,760.5
POITEM03223,PO00977,PROD071,302,644.78
POITEM03224,PO00977,PROD050,176,794.2
POITEM03225,PO00977,PROD248,92,696.53
POITEM03226,PO00978,PROD274,99,184.54
POITEM03227,PO00978,PROD031,336,825.69
POITEM03228,PO00978,PROD340,58,807.39
POITEM03229,PO00978,PROD083,349,427.38
POITEM03230,PO00978,PROD012,495,840.64
POITEM03231,PO00978,PROD457,254,725.46
POITEM03232,PO00979,PROD332,388,72.5
POITEM03233,PO00979,PROD125,154,569.18
POITEM03234,PO00980,PROD431,76,243.6
POITEM03235,PO00980,PROD252,145,755.34
POITEM03236,PO00980,PROD265,74,751.2
POITEM03237,PO00980,PROD386,168,321.18
POITEM03238,PO00981,PROD370,131,241.67
POITEM03239,PO00981,PROD191,50,491.12
POITEM03240,PO00981,PROD117,472,169.44
POITEM03241,PO00981,PROD032,90,272.47
POITEM03242,PO00982,PROD108,237,22.43
POITEM03243,PO00982,PROD034,174,553.63
POITEM03244,PO00982,PROD145,446,314.36
POITEM03245,PO00983,PROD239,264,391.55
POITEM03246,PO00983,PROD329,277,267.76
POITEM03247,PO00984,PROD340,88,807.39
POITEM03248,PO00984,PROD466,476,726.78
POITEM03249,PO00984,PROD316,264,388.86
POITEM03250,PO00984,PROD071,262,644.78
POITEM03251,PO00984,PROD379,32,768.98
POITEM03252,PO00985,PROD239,338,391.55
POITEM03253,PO00985,PROD205,498,280.15
POITEM03254,PO00986,PROD207,351,406.78
POITEM03255,PO00986,PROD344,419,838.24
POITEM03256,PO00986,PROD303,176,460.65
POITEM03257,PO00986,PROD224,59,36.63
POITEM03258,PO00987,PROD354,422,728.91
POITEM03259,PO00987,PROD223,168,123.48
POITEM03260,PO00988,PROD098,33,478.75
POITEM03261,PO00988,PROD112,40,787.68
POITEM03262,PO00988,PROD290,246,96.88
POITEM03263,PO00988,PROD211,77,660.34
POITEM03264,PO00988,PROD260,486,341.22
POITEM03265,PO00989,PROD326,68,44.1
POITEM03266,PO00989,PROD095,53,142.41
POITEM03267,PO00989,PROD066,93,101.43
POITEM03268,PO00989,PROD024,472,367.61
POITEM03269,PO00990,PROD190,140,716.67
POITEM03270,PO00990,PROD478,352,587.74
POITEM03271,PO00990,PROD292,387,238.58
POITEM03272,PO00990,PROD372,485,340.73
POITEM03273,PO00990,PROD115,90,800.71
POITEM03274,PO00991,PROD209,240,431.65
POITEM03275,PO00991,PROD459,227,425.98
POITEM03276,PO00991,PROD487,398,307.18
POITEM03277,PO00991,PROD039,461,328.0
POITEM03278,PO00992,PROD299,269,408.79
POITEM03279,PO00992,PROD250,78,549.69
POITEM03280,PO00992,PROD021,77,371.88
POITEM03281,PO00993,PROD460,272,70.8
POITEM03282,PO00993,PROD035,299,513.23
POITEM03283,PO00993,PROD406,482,296.65
POITEM03284,PO00993,PROD057,252,726.74
POITEM03285,PO00993,PROD061,85,433.65
POITEM03286,PO00993,PROD190,142,716.67
POITEM03287,PO00994,PROD061,208,433.65
POITEM03288,PO00994,PROD165,499,341.6
POITEM03289,PO00994,PROD332,492,72.5
POITEM03290,PO00995,PROD155,127,109.64
POITEM03291,PO00995,PROD067,226,768.19
POITEM03292,PO00996,PROD370,384,241.67
POITEM03293,PO00996,PROD147,212,333.32
POITEM03294,PO00997,PROD332,285,72.5
POITEM03295,PO00997,PROD283,363,484.15
POITEM03296,PO00997,PROD255,31,68.92
POITEM03297,PO00997,PROD178,202,136.21
POITEM03298,PO00997,PROD443,350,266.46
POITEM03299,PO00997,PROD014,375,234.75
POITEM03300,PO00998,PROD143,99,189.93
POITEM03301,PO00998,PROD026,395,429.06
POITEM03302,PO00998,PROD031,269,825.69
POITEM03303,PO00999,PROD480,442,732.4
POITEM03304,PO00999,PROD119,124,65.49
POITEM03305,PO00999,PROD227,227,641.82
POITEM03306,PO00999,PROD312,219,216.09
POITEM03307,PO01000,PROD276,223,128.13
POITEM03308,PO01000,PROD387,422,540.68
POITEM03309,PO01001,PROD039,54,328.0
POITEM03310,PO01001,PROD209,289,431.65
POITEM03311,PO01002,PROD238,399,59.91
POITEM03312,PO01002,PROD148,169,19.6
POITEM03313,PO01002,PROD302,211,202.72
POITEM03314,PO01002,PROD214,378,448.24
POITEM03315,PO01002,PROD225,84,739.73
POITEM03316,PO01002,PROD498,256,707.28
POITEM03317,PO01002,PROD266,478,691.86
POITEM03318,PO01003,PROD328,431,665.85
POITEM03319,PO01003,PROD265,482,751.2
POITEM03320,PO01003,PROD425,286,128.6
POITEM03321,PO01004,PROD438,439,485.88
POITEM03322,PO01004,PROD146,129,411.83
POITEM03323,PO01004,PROD062,425,176.9
POITEM03324,PO01005,PROD176,346,36.12
POITEM03325,PO01005,PROD339,433,635.93
POITEM03326,PO01005,PROD225,35,739.73
POITEM03327,PO01005,PROD306,390,255.04
POITEM03328,PO01005,PROD234,255,497.04
POITEM03329,PO01006,PROD427,343,318.68
POITEM03330,PO01006,PROD159,347,783.19
POITEM03331,PO01007,PROD011,120,767.67
POITEM03332,PO01007,PROD037,73,675.52
POITEM03333,PO01007,PROD249,417,494.03
POITEM03334,PO01008,PROD493,320,163.56
POITEM03335,PO01008,PROD180,109,627.22
POITEM03336,PO01009,PROD230,152,393.11
POITEM03337,PO01009,PROD354,46,728.91
POITEM03338,PO01009,PROD066,207,101.43
POITEM03339,PO01010,PROD084,275,725.26
POITEM03340,PO01010,PROD168,260,579.64
POITEM03341,PO01010,PROD436,167,483.58
POITEM03342,PO01010,PROD430,344,576.39
POITEM03343,PO01010,PROD054,292,723.26
POITEM03344,PO01011,PROD207,99,406.78
POITEM03345,PO01011,PROD158,408,660.16
POITEM03346,PO01011,PROD468,470,340.28
POITEM03347,PO01012,PROD259,89,724.03
POITEM03348,PO01012,PROD382,420,278.93
POITEM03349,PO01013,PROD141,169,718.98
POITEM03350,PO01013,PROD038,483,806.17
POITEM03351,PO01013,PROD002,312,804.13
POITEM03352,PO01013,PROD215,227,621.5
POITEM03353,PO01014,PROD489,468,628.21
POITEM03354,PO01014,PROD425,371,128.6
POITEM03355,PO01015,PROD211,211,660.34
POITEM03356,PO01015,PROD232,37,113.62
POITEM03357,PO01015,PROD487,48,307.18
POITEM03358,PO01015,PROD119,313,65.49
POITEM03359,PO01015,PROD225,142,739.73
POITEM03360,PO01015,PROD088,102,814.29
POITEM03361,PO01016,PROD100,111,479.23
POITEM03362,PO01016,PROD405,50,42.4
POITEM03363,PO01017,PROD199,341,60.76
POITEM03364,PO01017,PROD467,78,338.35
POITEM03365,PO01018,PROD065,148,418.06
POITEM03366,PO01018,PROD112,317,787.68
POITEM03367,PO01018,PROD204,484,103.04
POITEM03368,PO01019,PROD407,107,628.45
POITEM03369,PO01019,PROD455,36,767.23
POITEM03370,PO01019,PROD347,295,47.53
POITEM03371,PO01020,PROD153,93,609.33
POITEM03372,PO01020,PROD030,145,98.6
POITEM03373,PO01020,PROD486,115,40.88
POITEM03374,PO01020,PROD405,69,42.4
POITEM03375,PO01020,PROD211,448,660.34
POITEM03376,PO01021,PROD064,328,757.03
POITEM03377,PO01022,PROD268,61,615.12
POITEM03378,PO01022,PROD221,158,255.85
POITEM03379,PO01022,PROD182,367,188.11
POITEM03380,PO01022,PROD120,427,125.97
POITEM03381,PO01023,PROD017,443,435.9
POITEM03382,PO01023,PROD254,43,529.14
POITEM03383,PO01024,PROD478,258,587.74
POITEM03384,PO01024,PROD234,149,497.04
POITEM03385,PO01024,PROD235,336,819.51
POITEM03386,PO01024,PROD087,496,210.4
POITEM03387,PO01024,PROD085,325,577.31
POITEM03388,PO01024,PROD074,465,668.18
POITEM03389,PO01024,PROD288,190,740.09
POITEM03390,PO01025,PROD277,223,596.29
POITEM03391,PO01025,PROD373,36,693.26
POITEM03392,PO01026,PROD231,277,543.19
POITEM03393,PO01026,PROD490,410,806.54
POITEM03394,PO01026,PROD110,468,706.0
POITEM03395,PO01026,PROD464,284,580.41
POITEM03396,PO01027,PROD017,498,435.9
POITEM03397,PO01027,PROD335,317,290.45
POITEM03398,PO01027,PROD180,97,627.22
POITEM03399,PO01027,PROD089,126,454.84
POITEM03400,PO01027,PROD352,291,807.92
POITEM03401,PO01028,PROD108,191,22.43
POITEM03402,PO01028,PROD239,42,391.55
POITEM03403,PO01028,PROD253,158,512.2
POITEM03404,PO01029,PROD136,368,254.26
POITEM03405,PO01029,PROD143,332,189.93
POITEM03406,PO01029,PROD282,224,159.09
POITEM03407,PO01030,PROD433,385,509.44
POITEM03408,PO01030,PROD057,106,726.74
POITEM03409,PO01030,PROD475,234,349.43
POITEM03410,PO01030,PROD479,73,554.3
POITEM03411,PO01031,PROD240,321,813.74
POITEM03412,PO01031,PROD300,312,537.18
POITEM03413,PO01031,PROD127,260,100.06
POITEM03414,PO01031,PROD101,48,328.38
POITEM03415,PO01031,PROD338,87,512.58
POITEM03416,PO01032,PROD314,179,834.65
POITEM03417,PO01032,PROD425,262,128.6
POITEM03418,PO01032,PROD382,362,278.93
POITEM03419,PO01032,PROD389,214,539.54
POITEM03420,PO01032,PROD018,57,369.91
POITEM03421,PO01033,PROD339,62,635.93
POITEM03422,PO01033,PROD389,320,539.54
POITEM03423,PO01033,PROD333,403,267.79
POITEM03424,PO01033,PROD188,42,345.38
POITEM03425,PO01033,PROD135,407,585.93
POITEM03426,PO01033,PROD151,427,106.92
POITEM03427,PO01034,PROD086,358,796.25
POITEM03428,PO01034,PROD317,232,616.34
POITEM03429,PO01035,PROD212,106,333.53
POITEM03430,PO01035,PROD399,141,148.15
POITEM03431,PO01035,PROD424,250,212.71
POITEM03432,PO01035,PROD426,438,369.19
POITEM03433,PO01036,PROD342,433,372.68
POITEM03434,PO01036,PROD138,223,737.18
POITEM03435,PO01036,PROD396,24,471.13
POITEM03436,PO01036,PROD167,170,587.07
POITEM03437,PO01037,PROD017,394,435.9
POITEM03438,PO01037,PROD467,140,338.35
POITEM03439,PO01037,PROD208,110,672.53
POITEM03440,PO01037,PROD164,461,83.61
POITEM03441,PO01037,PROD386,115,321.18
POITEM03442,PO01037,PROD202,364,554.67
POITEM03443,PO01038,PROD261,78,819.85
POITEM03444,PO01038,PROD173,112,28.86
POITEM03445,PO01039,PROD040,227,459.73
POITEM03446,PO01040,PROD067,92,768.19
POITEM03447,PO01040,PROD451,493,590.08
POITEM03448,PO01040,PROD435,198,605.54
POITEM03449,PO01040,PROD311,146,547.26
POITEM03450,PO01041,PROD170,264,847.62
POITEM03451,PO01041,PROD405,495,42.4
POITEM03452,PO01041,PROD441,219,314.89
POITEM03453,PO01042,PROD133,495,337.84
POITEM03454,PO01042,PROD442,206,622.08
POITEM03455,PO01042,PROD468,450,340.28
POITEM03456,PO01043,PROD256,359,419.41
POITEM03457,PO01043,PROD300,164,537.18
POITEM03458,PO01043,PROD287,44,101.85
POITEM03459,PO01043,PROD111,283,720.46
POITEM03460,PO01043,PROD121,122,517.69
POITEM03461,PO01044,PROD181,113,486.15
POITEM03462,PO01044,PROD427,456,318.68
POITEM03463,PO01044,PROD325,219,844.48
POITEM03464,PO01044,PROD296,232,629.34
POITEM03465,PO01045,PROD013,209,731.42
POITEM03466,PO01045,PROD278,233,232.84
POITEM03467,PO01045,PROD484,191,780.87
POITEM03468,PO01045,PROD012,142,840.64
POITEM03469,PO01045,PROD247,46,826.24
POITEM03470,PO01045,PROD302,32,202.72
POITEM03471,PO01046,PROD187,229,702.51
POITEM03472,PO01046,PROD007,357,88.13
POITEM03473,PO01046,PROD316,436,388.86
POITEM03474,PO01046,PROD104,28,322.97
POITEM03475,PO01046,PROD355,163,245.42
POITEM03476,PO01047,PROD459,430,425.98
POITEM03477,PO01047,PROD114,64,206.92
POITEM03478,PO01047,PROD232,155,113.62
POITEM03479,PO01048,PROD256,316,419.41
POITEM03480,PO01048,PROD424,109,212.71
POITEM03481,PO01048,PROD292,343,238.58
POITEM03482,PO01048,PROD117,93,169.44
POITEM03483,PO01049,PROD143,312,189.93
POITEM03484,PO01049,PROD448,187,776.39
POITEM03485,PO01050,PROD313,393,530.62
POITEM03486,PO01050,PROD127,409,100.06
POITEM03487,PO01050,PROD374,146,166.06
POITEM03488,PO01051,PROD016,367,765.64
POITEM03489,PO01052,PROD401,335,73.57
POITEM03490,PO01053,PROD472,276,577.91
POITEM03491,PO01053,PROD039,33,328.0
POITEM03492,PO01053,PROD341,321,825.32
POITEM03493,PO01054,PROD135,29,585.93
POITEM03494,PO01055,PROD225,174,739.73
POITEM03495,PO01055,PROD076,188,128.14
POITEM03496,PO01055,PROD138,444,737.18
POITEM03497,PO01055,PROD399,85,148.15
POITEM03498,PO01056,PROD120,114,125.97
POITEM03499,PO01056,PROD409,478,295.02
POITEM03500,PO01056,PROD069,95,722.01
POITEM03501,PO01056,PROD354,72,728.91
POITEM03502,PO01056,PROD361,429,549.02
POITEM03503,PO01056,PROD364,181,28.18
POITEM03504,PO01056,PROD362,198,488.97
POITEM03505,PO01056,PROD248,141,696.53
POITEM03506,PO01056,PROD092,94,301.04
POITEM03507,PO01057,PROD317,417,616.34
POITEM03508,PO01057,PROD443,467,266.46
POITEM03509,PO01057,PROD297,115,148.17
POITEM03510,PO01057,PROD097,310,779.98
POITEM03511,PO01058,PROD361,222,549.02
POITEM03512,PO01058,PROD341,193,825.32
POITEM03513,PO01059,PROD089,323,454.84
POITEM03514,PO01059,PROD397,421,41.01
POITEM03515,PO01059,PROD492,186,804.82
POITEM03516,PO01059,PROD152,469,584.46
POITEM03517,PO01059,PROD427,74,318.68
POITEM03518,PO01060,PROD417,22,638.19
POITEM03519,PO01060,PROD370,396,241.67
POITEM03520,PO01061,PROD203,400,195.25
POITEM03521,PO01062,PROD263,479,750.8
POITEM03522,PO01062,PROD044,88,408.18
POITEM03523,PO01062,PROD109,357,173.24
POITEM03524,PO01062,PROD468,21,340.28
POITEM03525,PO01063,PROD299,64,408.79
POITEM03526,PO01063,PROD364,295,28.18
POITEM03527,PO01064,PROD441,499,314.89
POITEM03528,PO01064,PROD028,131,806.13
POITEM03529,PO01064,PROD397,241,41.01
POITEM03530,PO01064,PROD211,317,660.34
POITEM03531,PO01065,PROD235,465,819.51
POITEM03532,PO01065,PROD452,235,316.15
POITEM03533,PO01065,PROD378,352,94.29
POITEM03534,PO01066,PROD039,325,328.0
POITEM03535,PO01067,PROD227,90,641.82
POITEM03536,PO01067,PROD208,121,672.53
POITEM03537,PO01067,PROD032,213,272.47
POITEM03538,PO01067,PROD380,160,583.27
POITEM03539,PO01067,PROD095,176,142.41
POITEM03540,PO01068,PROD231,397,543.19
POITEM03541,PO01068,PROD342,157,372.68
POITEM03542,PO01068,PROD003,120,313.13
POITEM03543,PO01069,PROD054,99,723.26
POITEM03544,PO01069,PROD437,240,656.13
POITEM03545,PO01069,PROD215,121,621.5
POITEM03546,PO01070,PROD076,112,128.14
POITEM03547,PO01071,PROD068,75,804.13
POITEM03548,PO01071,PROD496,434,574.68
POITEM03549,PO01071,PROD331,386,432.78
POITEM03550,PO01072,PROD448,315,776.39
POITEM03551,PO01072,PROD411,34,722.17
POITEM03552,PO01072,PROD350,489,431.8
POITEM03553,PO01073,PROD233,110,563.96
POITEM03554,PO01073,PROD168,322,579.64
POITEM03555,PO01073,PROD052,495,368.02
POITEM03556,PO01073,PROD017,207,435.9
POITEM03557,PO01073,PROD339,296,635.93
POITEM03558,PO01074,PROD121,172,517.69
POITEM03559,PO01074,PROD087,180,210.4
POITEM03560,PO01074,PROD243,126,674.05
POITEM03561,PO01074,PROD052,396,368.02
POITEM03562,PO01074,PROD013,185,731.42
