shipment_item_id,shipment_id,product_id,quantity
SHIPITEM05540,SHIP01855,PROD141,25
SHIPITEM05541,SHIP01855,PROD328,86
SHIPITEM05542,SHIP01855,PROD310,48
SHIPITEM05543,SHIP01855,PROD170,141
SHIPITEM05544,SHIP01856,PROD429,36
SHIPITEM05545,SHIP01856,PROD270,85
SHIPITEM05546,SHIP01856,PROD472,119
SHIPITEM05547,SHIP01856,PROD210,121
SHIPITEM05548,SHIP01857,PROD095,108
SHIPITEM05549,SHIP01857,PROD138,107
SHIPITEM05550,SHIP01858,PROD471,115
SHIPITEM05551,SHIP01858,PROD302,56
SHIPITEM05552,SHIP01859,PROD211,7
SHIPITEM05553,SHIP01859,PROD261,31
SHIPITEM05554,SHIP01860,PROD370,18
SHIPITEM05555,SHIP01860,PROD314,13
SHIPITEM05556,SHIP01860,PROD099,86
SHIPITEM05557,SHIP01860,PROD426,84
SHIPITEM05558,SHIP01861,PROD148,74
SHIPITEM05559,SHIP01862,PROD431,54
SHIPITEM05560,SHIP01862,PROD277,44
SHIPITEM05561,SHIP01862,PROD047,91
SHIPITEM05562,SHIP01862,PROD460,98
SHIPITEM05563,SHIP01862,PROD264,26
SHIPITEM05564,SHIP01862,PROD457,45
SHIPITEM05565,SHIP01863,PROD248,51
SHIPITEM05566,SHIP01863,PROD332,117
SHIPITEM05567,SHIP01863,PROD275,45
SHIPITEM05568,SHIP01864,PROD123,10
SHIPITEM05569,SHIP01864,PROD223,147
SHIPITEM05570,SHIP01864,PROD316,105
SHIPITEM05571,SHIP01865,PROD206,23
SHIPITEM05572,SHIP01865,PROD118,110
SHIPITEM05573,SHIP01866,PROD093,20
SHIPITEM05574,SHIP01866,PROD141,80
SHIPITEM05575,SHIP01867,PROD461,111
SHIPITEM05576,SHIP01867,PROD050,6
SHIPITEM05577,SHIP01867,PROD455,129
SHIPITEM05578,SHIP01867,PROD246,34
SHIPITEM05579,SHIP01868,PROD432,60
SHIPITEM05580,SHIP01868,PROD320,138
SHIPITEM05581,SHIP01869,PROD421,43
SHIPITEM05582,SHIP01869,PROD016,16
SHIPITEM05583,SHIP01869,PROD140,144
SHIPITEM05584,SHIP01869,PROD422,113
SHIPITEM05585,SHIP01869,PROD474,108
SHIPITEM05586,SHIP01870,PROD097,8
SHIPITEM05587,SHIP01870,PROD187,24
SHIPITEM05588,SHIP01870,PROD358,43
SHIPITEM05589,SHIP01870,PROD304,38
SHIPITEM05590,SHIP01870,PROD352,104
SHIPITEM05591,SHIP01870,PROD138,82
SHIPITEM05592,SHIP01870,PROD128,35
SHIPITEM05593,SHIP01871,PROD417,36
SHIPITEM05594,SHIP01871,PROD102,134
SHIPITEM05595,SHIP01872,PROD491,93
SHIPITEM05596,SHIP01872,PROD332,15
SHIPITEM05597,SHIP01873,PROD034,40
SHIPITEM05598,SHIP01873,PROD387,100
SHIPITEM05599,SHIP01873,PROD209,61
SHIPITEM05600,SHIP01874,PROD362,138
SHIPITEM05601,SHIP01874,PROD400,80
SHIPITEM05602,SHIP01874,PROD454,9
SHIPITEM05603,SHIP01875,PROD102,72
SHIPITEM05604,SHIP01875,PROD272,25
SHIPITEM05605,SHIP01875,PROD125,109
SHIPITEM05606,SHIP01876,PROD332,39
SHIPITEM05607,SHIP01876,PROD387,135
SHIPITEM05608,SHIP01877,PROD292,58
SHIPITEM05609,SHIP01877,PROD058,39
SHIPITEM05610,SHIP01877,PROD486,43
SHIPITEM05611,SHIP01877,PROD101,127
SHIPITEM05612,SHIP01878,PROD491,51
SHIPITEM05613,SHIP01879,PROD410,14
SHIPITEM05614,SHIP01879,PROD168,104
SHIPITEM05615,SHIP01879,PROD257,71
SHIPITEM05616,SHIP01880,PROD191,89
SHIPITEM05617,SHIP01881,PROD260,108
SHIPITEM05618,SHIP01881,PROD218,65
SHIPITEM05619,SHIP01882,PROD261,7
SHIPITEM05620,SHIP01882,PROD126,120
SHIPITEM05621,SHIP01882,PROD411,105
SHIPITEM05622,SHIP01882,PROD435,12
SHIPITEM05623,SHIP01883,PROD429,126
SHIPITEM05624,SHIP01883,PROD162,64
SHIPITEM05625,SHIP01883,PROD012,32
SHIPITEM05626,SHIP01883,PROD255,145
SHIPITEM05627,SHIP01884,PROD441,124
SHIPITEM05628,SHIP01885,PROD305,85
SHIPITEM05629,SHIP01885,PROD343,67
SHIPITEM05630,SHIP01885,PROD356,54
SHIPITEM05631,SHIP01885,PROD132,48
SHIPITEM05632,SHIP01885,PROD327,73
SHIPITEM05633,SHIP01885,PROD023,68
SHIPITEM05634,SHIP01885,PROD292,55
SHIPITEM05635,SHIP01885,PROD483,88
SHIPITEM05636,SHIP01885,PROD414,9
SHIPITEM05637,SHIP01886,PROD149,82
SHIPITEM05638,SHIP01887,PROD011,87
SHIPITEM05639,SHIP01887,PROD083,73
SHIPITEM05640,SHIP01888,PROD500,144
SHIPITEM05641,SHIP01889,PROD129,84
SHIPITEM05642,SHIP01889,PROD386,146
SHIPITEM05643,SHIP01890,PROD248,101
SHIPITEM05644,SHIP01890,PROD406,136
SHIPITEM05645,SHIP01890,PROD281,48
SHIPITEM05646,SHIP01891,PROD367,42
SHIPITEM05647,SHIP01891,PROD162,127
SHIPITEM05648,SHIP01891,PROD057,18
SHIPITEM05649,SHIP01892,PROD105,19
SHIPITEM05650,SHIP01892,PROD216,106
SHIPITEM05651,SHIP01893,PROD403,87
SHIPITEM05652,SHIP01893,PROD358,91
SHIPITEM05653,SHIP01893,PROD336,83
SHIPITEM05654,SHIP01893,PROD474,96
SHIPITEM05655,SHIP01893,PROD373,109
SHIPITEM05656,SHIP01894,PROD321,50
SHIPITEM05657,SHIP01894,PROD046,61
SHIPITEM05658,SHIP01894,PROD429,142
SHIPITEM05659,SHIP01894,PROD143,112
SHIPITEM05660,SHIP01895,PROD312,147
SHIPITEM05661,SHIP01895,PROD157,48
SHIPITEM05662,SHIP01895,PROD064,44
SHIPITEM05663,SHIP01895,PROD116,95
SHIPITEM05664,SHIP01896,PROD018,7
SHIPITEM05665,SHIP01896,PROD044,32
SHIPITEM05666,SHIP01897,PROD018,82
SHIPITEM05667,SHIP01897,PROD340,83
SHIPITEM05668,SHIP01898,PROD215,86
SHIPITEM05669,SHIP01898,PROD157,134
SHIPITEM05670,SHIP01898,PROD489,13
SHIPITEM05671,SHIP01899,PROD325,106
SHIPITEM05672,SHIP01900,PROD052,41
SHIPITEM05673,SHIP01900,PROD297,107
SHIPITEM05674,SHIP01900,PROD252,53
SHIPITEM05675,SHIP01901,PROD214,146
SHIPITEM05676,SHIP01901,PROD191,45
SHIPITEM05677,SHIP01902,PROD354,85
SHIPITEM05678,SHIP01902,PROD369,141
SHIPITEM05679,SHIP01902,PROD432,69
SHIPITEM05680,SHIP01903,PROD025,26
SHIPITEM05681,SHIP01903,PROD190,103
SHIPITEM05682,SHIP01903,PROD023,10
SHIPITEM05683,SHIP01903,PROD062,10
SHIPITEM05684,SHIP01904,PROD300,122
SHIPITEM05685,SHIP01904,PROD224,131
SHIPITEM05686,SHIP01904,PROD244,115
SHIPITEM05687,SHIP01905,PROD068,124
SHIPITEM05688,SHIP01905,PROD297,107
SHIPITEM05689,SHIP01905,PROD419,68
SHIPITEM05690,SHIP01906,PROD340,81
SHIPITEM05691,SHIP01906,PROD399,64
SHIPITEM05692,SHIP01906,PROD227,31
SHIPITEM05693,SHIP01907,PROD196,118
SHIPITEM05694,SHIP01908,PROD415,50
SHIPITEM05695,SHIP01908,PROD184,39
SHIPITEM05696,SHIP01908,PROD104,63
SHIPITEM05697,SHIP01908,PROD172,148
SHIPITEM05698,SHIP01909,PROD042,142
SHIPITEM05699,SHIP01910,PROD380,124
SHIPITEM05700,SHIP01910,PROD329,92
SHIPITEM05701,SHIP01910,PROD351,68
SHIPITEM05702,SHIP01911,PROD182,88
SHIPITEM05703,SHIP01911,PROD495,138
SHIPITEM05704,SHIP01911,PROD051,102
SHIPITEM05705,SHIP01911,PROD111,41
SHIPITEM05706,SHIP01911,PROD040,10
SHIPITEM05707,SHIP01912,PROD293,69
SHIPITEM05708,SHIP01912,PROD468,126
SHIPITEM05709,SHIP01913,PROD154,118
SHIPITEM05710,SHIP01913,PROD326,71
SHIPITEM05711,SHIP01913,PROD325,93
SHIPITEM05712,SHIP01913,PROD027,68
SHIPITEM05713,SHIP01914,PROD095,109
SHIPITEM05714,SHIP01914,PROD487,81
SHIPITEM05715,SHIP01914,PROD112,109
SHIPITEM05716,SHIP01915,PROD026,107
SHIPITEM05717,SHIP01915,PROD193,121
SHIPITEM05718,SHIP01915,PROD294,44
SHIPITEM05719,SHIP01916,PROD433,83
SHIPITEM05720,SHIP01916,PROD137,6
SHIPITEM05721,SHIP01916,PROD236,92
SHIPITEM05722,SHIP01917,PROD162,109
SHIPITEM05723,SHIP01917,PROD007,5
SHIPITEM05724,SHIP01917,PROD064,87
SHIPITEM05725,SHIP01918,PROD436,119
SHIPITEM05726,SHIP01918,PROD246,21
SHIPITEM05727,SHIP01918,PROD261,38
SHIPITEM05728,SHIP01919,PROD241,107
SHIPITEM05729,SHIP01919,PROD363,137
SHIPITEM05730,SHIP01919,PROD122,96
SHIPITEM05731,SHIP01919,PROD186,116
SHIPITEM05732,SHIP01919,PROD251,69
SHIPITEM05733,SHIP01920,PROD388,20
SHIPITEM05734,SHIP01920,PROD403,85
SHIPITEM05735,SHIP01920,PROD317,77
SHIPITEM05736,SHIP01920,PROD438,125
SHIPITEM05737,SHIP01920,PROD297,25
SHIPITEM05738,SHIP01921,PROD050,139
SHIPITEM05739,SHIP01921,PROD217,113
SHIPITEM05740,SHIP01922,PROD290,35
SHIPITEM05741,SHIP01922,PROD318,91
SHIPITEM05742,SHIP01922,PROD202,31
SHIPITEM05743,SHIP01923,PROD285,57
SHIPITEM05744,SHIP01923,PROD007,98
SHIPITEM05745,SHIP01923,PROD131,142
SHIPITEM05746,SHIP01923,PROD146,63
SHIPITEM05747,SHIP01924,PROD025,125
SHIPITEM05748,SHIP01924,PROD214,13
SHIPITEM05749,SHIP01925,PROD222,68
SHIPITEM05750,SHIP01925,PROD013,72
SHIPITEM05751,SHIP01926,PROD017,122
SHIPITEM05752,SHIP01926,PROD336,53
SHIPITEM05753,SHIP01927,PROD142,44
SHIPITEM05754,SHIP01927,PROD388,26
SHIPITEM05755,SHIP01928,PROD490,20
SHIPITEM05756,SHIP01929,PROD481,19
SHIPITEM05757,SHIP01929,PROD270,35
SHIPITEM05758,SHIP01930,PROD252,53
SHIPITEM05759,SHIP01930,PROD448,121
SHIPITEM05760,SHIP01930,PROD362,81
SHIPITEM05761,SHIP01930,PROD181,32
SHIPITEM05762,SHIP01930,PROD395,49
SHIPITEM05763,SHIP01931,PROD497,113
SHIPITEM05764,SHIP01931,PROD473,117
SHIPITEM05765,SHIP01932,PROD038,138
SHIPITEM05766,SHIP01932,PROD422,150
SHIPITEM05767,SHIP01933,PROD388,103
SHIPITEM05768,SHIP01933,PROD016,43
SHIPITEM05769,SHIP01934,PROD234,12
SHIPITEM05770,SHIP01934,PROD258,46
SHIPITEM05771,SHIP01934,PROD067,148
SHIPITEM05772,SHIP01934,PROD455,41
SHIPITEM05773,SHIP01935,PROD408,53
SHIPITEM05774,SHIP01935,PROD163,142
SHIPITEM05775,SHIP01935,PROD077,78
SHIPITEM05776,SHIP01935,PROD080,139
SHIPITEM05777,SHIP01935,PROD012,20
SHIPITEM05778,SHIP01935,PROD161,64
SHIPITEM05779,SHIP01936,PROD177,21
SHIPITEM05780,SHIP01936,PROD239,91
SHIPITEM05781,SHIP01936,PROD398,81
SHIPITEM05782,SHIP01936,PROD060,109
SHIPITEM05783,SHIP01936,PROD201,122
SHIPITEM05784,SHIP01937,PROD337,32
SHIPITEM05785,SHIP01937,PROD452,144
SHIPITEM05786,SHIP01937,PROD148,98
SHIPITEM05787,SHIP01937,PROD491,14
SHIPITEM05788,SHIP01937,PROD156,118
SHIPITEM05789,SHIP01938,PROD258,93
SHIPITEM05790,SHIP01938,PROD498,22
SHIPITEM05791,SHIP01938,PROD103,71
SHIPITEM05792,SHIP01939,PROD205,142
SHIPITEM05793,SHIP01939,PROD189,75
SHIPITEM05794,SHIP01940,PROD395,81
SHIPITEM05795,SHIP01940,PROD166,122
SHIPITEM05796,SHIP01941,PROD423,77
SHIPITEM05797,SHIP01941,PROD119,135
SHIPITEM05798,SHIP01941,PROD362,104
SHIPITEM05799,SHIP01941,PROD332,129
SHIPITEM05800,SHIP01941,PROD472,59
SHIPITEM05801,SHIP01942,PROD362,127
SHIPITEM05802,SHIP01942,PROD306,105
SHIPITEM05803,SHIP01943,PROD071,82
SHIPITEM05804,SHIP01943,PROD406,26
SHIPITEM05805,SHIP01943,PROD216,128
SHIPITEM05806,SHIP01944,PROD186,94
SHIPITEM05807,SHIP01944,PROD062,146
SHIPITEM05808,SHIP01944,PROD150,135
SHIPITEM05809,SHIP01945,PROD300,7
SHIPITEM05810,SHIP01945,PROD292,32
SHIPITEM05811,SHIP01945,PROD008,19
SHIPITEM05812,SHIP01945,PROD314,48
SHIPITEM05813,SHIP01945,PROD048,101
SHIPITEM05814,SHIP01946,PROD021,31
SHIPITEM05815,SHIP01946,PROD007,12
SHIPITEM05816,SHIP01946,PROD342,119
SHIPITEM05817,SHIP01946,PROD473,64
SHIPITEM05818,SHIP01946,PROD440,150
SHIPITEM05819,SHIP01947,PROD157,14
SHIPITEM05820,SHIP01947,PROD001,113
SHIPITEM05821,SHIP01947,PROD442,5
SHIPITEM05822,SHIP01947,PROD109,120
SHIPITEM05823,SHIP01948,PROD480,129
SHIPITEM05824,SHIP01948,PROD419,17
SHIPITEM05825,SHIP01948,PROD237,53
SHIPITEM05826,SHIP01948,PROD091,71
SHIPITEM05827,SHIP01948,PROD416,85
SHIPITEM05828,SHIP01949,PROD323,133
SHIPITEM05829,SHIP01950,PROD129,107
SHIPITEM05830,SHIP01950,PROD130,77
SHIPITEM05831,SHIP01950,PROD465,58
SHIPITEM05832,SHIP01951,PROD093,43
SHIPITEM05833,SHIP01952,PROD262,84
SHIPITEM05834,SHIP01952,PROD114,38
SHIPITEM05835,SHIP01952,PROD005,31
SHIPITEM05836,SHIP01953,PROD476,66
SHIPITEM05837,SHIP01953,PROD412,48
SHIPITEM05838,SHIP01953,PROD101,28
SHIPITEM05839,SHIP01954,PROD433,103
SHIPITEM05840,SHIP01954,PROD304,136
SHIPITEM05841,SHIP01954,PROD112,46
SHIPITEM05842,SHIP01954,PROD282,39
SHIPITEM05843,SHIP01954,PROD397,106
SHIPITEM05844,SHIP01955,PROD216,21
SHIPITEM05845,SHIP01955,PROD052,78
SHIPITEM05846,SHIP01956,PROD417,104
SHIPITEM05847,SHIP01956,PROD168,40
SHIPITEM05848,SHIP01957,PROD127,58
SHIPITEM05849,SHIP01957,PROD183,23
SHIPITEM05850,SHIP01957,PROD174,141
SHIPITEM05851,SHIP01958,PROD448,83
SHIPITEM05852,SHIP01959,PROD154,105
SHIPITEM05853,SHIP01959,PROD264,56
SHIPITEM05854,SHIP01959,PROD270,77
SHIPITEM05855,SHIP01959,PROD103,130
SHIPITEM05856,SHIP01959,PROD172,30
SHIPITEM05857,SHIP01960,PROD270,32
SHIPITEM05858,SHIP01960,PROD030,125
SHIPITEM05859,SHIP01961,PROD222,98
SHIPITEM05860,SHIP01961,PROD305,71
SHIPITEM05861,SHIP01961,PROD201,15
SHIPITEM05862,SHIP01962,PROD075,99
SHIPITEM05863,SHIP01962,PROD102,108
SHIPITEM05864,SHIP01963,PROD391,125
SHIPITEM05865,SHIP01963,PROD018,121
SHIPITEM05866,SHIP01964,PROD364,83
SHIPITEM05867,SHIP01964,PROD012,67
SHIPITEM05868,SHIP01964,PROD163,89
SHIPITEM05869,SHIP01965,PROD227,64
SHIPITEM05870,SHIP01965,PROD052,71
SHIPITEM05871,SHIP01965,PROD260,130
SHIPITEM05872,SHIP01966,PROD079,20
SHIPITEM05873,SHIP01966,PROD313,144
SHIPITEM05874,SHIP01966,PROD053,15
SHIPITEM05875,SHIP01967,PROD260,87
SHIPITEM05876,SHIP01967,PROD486,26
SHIPITEM05877,SHIP01968,PROD346,123
SHIPITEM05878,SHIP01968,PROD347,116
SHIPITEM05879,SHIP01968,PROD077,114
SHIPITEM05880,SHIP01968,PROD061,19
SHIPITEM05881,SHIP01969,PROD134,139
SHIPITEM05882,SHIP01969,PROD252,115
SHIPITEM05883,SHIP01970,PROD043,35
SHIPITEM05884,SHIP01970,PROD370,89
SHIPITEM05885,SHIP01970,PROD203,18
SHIPITEM05886,SHIP01971,PROD007,8
SHIPITEM05887,SHIP01971,PROD122,132
SHIPITEM05888,SHIP01971,PROD168,141
SHIPITEM05889,SHIP01971,PROD018,108
SHIPITEM05890,SHIP01971,PROD453,22
SHIPITEM05891,SHIP01972,PROD351,123
SHIPITEM05892,SHIP01973,PROD492,134
SHIPITEM05893,SHIP01973,PROD337,38
SHIPITEM05894,SHIP01973,PROD238,106
SHIPITEM05895,SHIP01973,PROD011,53
SHIPITEM05896,SHIP01973,PROD018,128
SHIPITEM05897,SHIP01974,PROD145,39
SHIPITEM05898,SHIP01974,PROD193,93
SHIPITEM05899,SHIP01974,PROD078,16
SHIPITEM05900,SHIP01975,PROD086,67
SHIPITEM05901,SHIP01975,PROD048,144
SHIPITEM05902,SHIP01975,PROD289,60
SHIPITEM05903,SHIP01975,PROD281,86
SHIPITEM05904,SHIP01976,PROD260,118
SHIPITEM05905,SHIP01976,PROD402,20
SHIPITEM05906,SHIP01976,PROD131,118
SHIPITEM05907,SHIP01976,PROD290,21
SHIPITEM05908,SHIP01977,PROD168,122
SHIPITEM05909,SHIP01977,PROD062,24
SHIPITEM05910,SHIP01977,PROD053,69
SHIPITEM05911,SHIP01978,PROD147,86
SHIPITEM05912,SHIP01978,PROD092,108
SHIPITEM05913,SHIP01978,PROD275,118
SHIPITEM05914,SHIP01978,PROD417,56
SHIPITEM05915,SHIP01978,PROD234,33
SHIPITEM05916,SHIP01979,PROD239,51
SHIPITEM05917,SHIP01979,PROD197,117
SHIPITEM05918,SHIP01979,PROD198,28
SHIPITEM05919,SHIP01979,PROD002,38
SHIPITEM05920,SHIP01980,PROD485,98
SHIPITEM05921,SHIP01980,PROD318,107
SHIPITEM05922,SHIP01980,PROD263,26
SHIPITEM05923,SHIP01981,PROD287,53
SHIPITEM05924,SHIP01981,PROD063,84
SHIPITEM05925,SHIP01981,PROD030,92
SHIPITEM05926,SHIP01981,PROD031,58
SHIPITEM05927,SHIP01981,PROD125,53
SHIPITEM05928,SHIP01982,PROD067,41
SHIPITEM05929,SHIP01983,PROD050,97
SHIPITEM05930,SHIP01983,PROD044,127
SHIPITEM05931,SHIP01984,PROD047,55
SHIPITEM05932,SHIP01985,PROD268,92
SHIPITEM05933,SHIP01985,PROD335,68
SHIPITEM05934,SHIP01985,PROD307,118
SHIPITEM05935,SHIP01986,PROD200,102
SHIPITEM05936,SHIP01986,PROD455,144
SHIPITEM05937,SHIP01986,PROD124,39
SHIPITEM05938,SHIP01986,PROD317,71
SHIPITEM05939,SHIP01987,PROD253,88
SHIPITEM05940,SHIP01987,PROD054,136
SHIPITEM05941,SHIP01987,PROD112,48
SHIPITEM05942,SHIP01987,PROD035,88
SHIPITEM05943,SHIP01987,PROD048,17
SHIPITEM05944,SHIP01988,PROD341,35
SHIPITEM05945,SHIP01988,PROD095,45
SHIPITEM05946,SHIP01988,PROD048,29
SHIPITEM05947,SHIP01989,PROD269,48
SHIPITEM05948,SHIP01989,PROD383,29
SHIPITEM05949,SHIP01990,PROD331,77
SHIPITEM05950,SHIP01990,PROD339,68
SHIPITEM05951,SHIP01990,PROD164,58
SHIPITEM05952,SHIP01991,PROD360,80
SHIPITEM05953,SHIP01991,PROD184,54
SHIPITEM05954,SHIP01992,PROD363,51
SHIPITEM05955,SHIP01992,PROD111,49
SHIPITEM05956,SHIP01992,PROD379,20
SHIPITEM05957,SHIP01993,PROD170,145
SHIPITEM05958,SHIP01993,PROD371,147
SHIPITEM05959,SHIP01993,PROD457,74
SHIPITEM05960,SHIP01993,PROD016,18
SHIPITEM05961,SHIP01993,PROD430,143
SHIPITEM05962,SHIP01994,PROD237,46
SHIPITEM05963,SHIP01995,PROD300,16
SHIPITEM05964,SHIP01995,PROD126,123
SHIPITEM05965,SHIP01995,PROD191,60
SHIPITEM05966,SHIP01995,PROD052,136
SHIPITEM05967,SHIP01996,PROD322,113
SHIPITEM05968,SHIP01996,PROD109,127
SHIPITEM05969,SHIP01996,PROD186,78
SHIPITEM05970,SHIP01997,PROD155,75
SHIPITEM05971,SHIP01997,PROD215,99
SHIPITEM05972,SHIP01997,PROD049,86
SHIPITEM05973,SHIP01997,PROD228,109
SHIPITEM05974,SHIP01998,PROD020,138
SHIPITEM05975,SHIP01998,PROD062,129
SHIPITEM05976,SHIP01999,PROD117,6
SHIPITEM05977,SHIP01999,PROD416,106
SHIPITEM05978,SHIP01999,PROD446,53
SHIPITEM05979,SHIP01999,PROD005,80
SHIPITEM05980,SHIP02000,PROD450,47
SHIPITEM05981,SHIP02000,PROD331,101
SHIPITEM05982,SHIP02000,PROD474,43
SHIPITEM05983,SHIP02000,PROD301,63
SHIPITEM05984,SHIP02001,PROD394,33
SHIPITEM05985,SHIP02002,PROD209,78
SHIPITEM05986,SHIP02003,PROD366,14
SHIPITEM05987,SHIP02003,PROD257,120
SHIPITEM05988,SHIP02003,PROD162,149
SHIPITEM05989,SHIP02004,PROD192,55
SHIPITEM05990,SHIP02004,PROD179,7
SHIPITEM05991,SHIP02004,PROD081,67
SHIPITEM05992,SHIP02005,PROD451,50
SHIPITEM05993,SHIP02005,PROD011,63
SHIPITEM05994,SHIP02005,PROD054,47
SHIPITEM05995,SHIP02006,PROD053,46
SHIPITEM05996,SHIP02006,PROD386,73
SHIPITEM05997,SHIP02006,PROD060,65
SHIPITEM05998,SHIP02007,PROD260,43
SHIPITEM05999,SHIP02007,PROD466,40
SHIPITEM06000,SHIP02007,PROD467,26
SHIPITEM06001,SHIP02008,PROD190,146
SHIPITEM06002,SHIP02008,PROD039,143
SHIPITEM06003,SHIP02008,PROD053,5
SHIPITEM06004,SHIP02008,PROD023,143
SHIPITEM06005,SHIP02009,PROD209,62
SHIPITEM06006,SHIP02009,PROD411,92
SHIPITEM06007,SHIP02009,PROD191,106
SHIPITEM06008,SHIP02009,PROD308,29
SHIPITEM06009,SHIP02010,PROD281,146
SHIPITEM06010,SHIP02010,PROD371,105
SHIPITEM06011,SHIP02010,PROD051,7
SHIPITEM06012,SHIP02010,PROD155,108
SHIPITEM06013,SHIP02010,PROD346,142
SHIPITEM06014,SHIP02010,PROD180,44
SHIPITEM06015,SHIP02010,PROD067,27
SHIPITEM06016,SHIP02011,PROD371,128
SHIPITEM06017,SHIP02011,PROD009,69
SHIPITEM06018,SHIP02012,PROD072,72
SHIPITEM06019,SHIP02012,PROD152,144
SHIPITEM06020,SHIP02012,PROD311,118
SHIPITEM06021,SHIP02012,PROD478,107
SHIPITEM06022,SHIP02012,PROD317,63
SHIPITEM06023,SHIP02013,PROD230,150
SHIPITEM06024,SHIP02013,PROD203,78
SHIPITEM06025,SHIP02014,PROD286,94
SHIPITEM06026,SHIP02014,PROD238,18
SHIPITEM06027,SHIP02014,PROD014,111
SHIPITEM06028,SHIP02014,PROD384,67
SHIPITEM06029,SHIP02014,PROD457,91
SHIPITEM06030,SHIP02014,PROD038,81
SHIPITEM06031,SHIP02014,PROD179,33
SHIPITEM06032,SHIP02014,PROD065,115
SHIPITEM06033,SHIP02015,PROD014,75
SHIPITEM06034,SHIP02016,PROD453,136
SHIPITEM06035,SHIP02016,PROD456,21
SHIPITEM06036,SHIP02016,PROD457,147
SHIPITEM06037,SHIP02016,PROD177,108
SHIPITEM06038,SHIP02016,PROD331,67
SHIPITEM06039,SHIP02017,PROD369,7
SHIPITEM06040,SHIP02017,PROD108,142
SHIPITEM06041,SHIP02017,PROD102,95
SHIPITEM06042,SHIP02017,PROD164,27
SHIPITEM06043,SHIP02018,PROD464,30
SHIPITEM06044,SHIP02018,PROD263,103
SHIPITEM06045,SHIP02018,PROD473,41
SHIPITEM06046,SHIP02018,PROD334,112
SHIPITEM06047,SHIP02019,PROD089,11
SHIPITEM06048,SHIP02019,PROD468,91
SHIPITEM06049,SHIP02020,PROD356,149
SHIPITEM06050,SHIP02020,PROD295,54
SHIPITEM06051,SHIP02021,PROD237,107
SHIPITEM06052,SHIP02021,PROD394,100
SHIPITEM06053,SHIP02021,PROD140,105
SHIPITEM06054,SHIP02022,PROD191,16
SHIPITEM06055,SHIP02022,PROD210,45
SHIPITEM06056,SHIP02022,PROD307,139
SHIPITEM06057,SHIP02023,PROD358,110
SHIPITEM06058,SHIP02023,PROD319,142
SHIPITEM06059,SHIP02023,PROD225,28
SHIPITEM06060,SHIP02023,PROD366,61
SHIPITEM06061,SHIP02024,PROD067,132
SHIPITEM06062,SHIP02024,PROD332,84
SHIPITEM06063,SHIP02024,PROD021,13
SHIPITEM06064,SHIP02024,PROD279,49
SHIPITEM06065,SHIP02025,PROD429,68
SHIPITEM06066,SHIP02025,PROD215,21
SHIPITEM06067,SHIP02025,PROD171,10
SHIPITEM06068,SHIP02025,PROD331,141
SHIPITEM06069,SHIP02025,PROD371,85
SHIPITEM06070,SHIP02025,PROD010,121
SHIPITEM06071,SHIP02025,PROD022,147
SHIPITEM06072,SHIP02026,PROD269,41
SHIPITEM06073,SHIP02026,PROD139,52
SHIPITEM06074,SHIP02027,PROD065,121
SHIPITEM06075,SHIP02027,PROD413,132
SHIPITEM06076,SHIP02027,PROD028,79
SHIPITEM06077,SHIP02028,PROD093,64
SHIPITEM06078,SHIP02028,PROD182,126
SHIPITEM06079,SHIP02028,PROD385,135
SHIPITEM06080,SHIP02028,PROD209,28
SHIPITEM06081,SHIP02028,PROD458,27
SHIPITEM06082,SHIP02029,PROD028,117
SHIPITEM06083,SHIP02030,PROD336,99
SHIPITEM06084,SHIP02030,PROD257,100
SHIPITEM06085,SHIP02031,PROD449,126
SHIPITEM06086,SHIP02032,PROD439,97
SHIPITEM06087,SHIP02032,PROD001,47
SHIPITEM06088,SHIP02032,PROD268,51
SHIPITEM06089,SHIP02033,PROD065,109
SHIPITEM06090,SHIP02033,PROD225,6
SHIPITEM06091,SHIP02033,PROD076,101
SHIPITEM06092,SHIP02034,PROD394,116
SHIPITEM06093,SHIP02035,PROD054,123
SHIPITEM06094,SHIP02035,PROD419,133
SHIPITEM06095,SHIP02036,PROD135,139
SHIPITEM06096,SHIP02036,PROD087,142
SHIPITEM06097,SHIP02037,PROD168,139
SHIPITEM06098,SHIP02037,PROD412,106
SHIPITEM06099,SHIP02037,PROD292,117
SHIPITEM06100,SHIP02038,PROD462,98
SHIPITEM06101,SHIP02038,PROD311,126
SHIPITEM06102,SHIP02038,PROD184,22
SHIPITEM06103,SHIP02038,PROD148,126
SHIPITEM06104,SHIP02038,PROD476,116
SHIPITEM06105,SHIP02038,PROD064,48
SHIPITEM06106,SHIP02039,PROD414,149
SHIPITEM06107,SHIP02039,PROD274,40
SHIPITEM06108,SHIP02040,PROD438,115
SHIPITEM06109,SHIP02040,PROD173,97
SHIPITEM06110,SHIP02040,PROD464,134
SHIPITEM06111,SHIP02040,PROD034,63
SHIPITEM06112,SHIP02040,PROD135,21
SHIPITEM06113,SHIP02041,PROD474,93
SHIPITEM06114,SHIP02041,PROD305,63
SHIPITEM06115,SHIP02042,PROD055,97
SHIPITEM06116,SHIP02042,PROD447,68
SHIPITEM06117,SHIP02043,PROD475,72
SHIPITEM06118,SHIP02043,PROD195,144
SHIPITEM06119,SHIP02043,PROD393,58
SHIPITEM06120,SHIP02043,PROD408,64
SHIPITEM06121,SHIP02043,PROD189,133
