sales_order_id,customer_id,status,order_date,required_delivery,total_amount
SO02411,CUST00129,Delivered,2026-02-09,2026-02-17,275088.9
SO02412,CUST00071,Processing,2026-05-24,2026-06-03,121745.83
SO02413,CUST00807,Delivered,2026-06-16,2026-06-21,38254.68
SO02414,CUST00297,Shipped,2025-11-25,2025-12-07,47174.4
SO02415,CUST00376,Delivered,2026-01-29,2026-02-09,405948.26
SO02416,CUST00442,Packed,2026-05-24,2026-06-07,218791.86
SO02417,CUST00965,Processing,2026-03-13,2026-03-26,132048.64
SO02418,CUST00898,Processing,2026-03-23,2026-04-01,197972.72
SO02419,CUST00902,Delivered,2026-07-17,2026-07-20,130983.74
SO02420,CUST00818,Packed,2025-09-06,2025-09-11,9080.58
SO02421,CUST00803,Delivered,2025-09-27,2025-10-11,100439.56
SO02422,CUST00143,Shipped,2026-01-02,2026-01-08,60547.56
SO02423,CUST00528,Packed,2026-03-28,2026-04-06,211452.34
SO02424,CUST00753,Delivered,2026-03-02,2026-03-15,29785.65
SO02425,CUST00173,Delivered,2025-10-12,2025-10-24,76314.7
SO02426,CUST00198,Delivered,2026-03-25,2026-03-28,266595.78
SO02427,CUST00808,Delivered,2026-02-03,2026-02-17,229760.91
SO02428,CUST00664,Pending,2025-10-09,2025-10-12,176402.66
SO02429,CUST00649,Delivered,2025-12-27,2026-01-01,34468.51
SO02430,CUST00097,Delivered,2026-06-12,2026-06-22,8142.94
SO02431,CUST00264,Pending,2026-02-04,2026-02-11,228396.82
SO02432,CUST00591,Delivered,2025-11-17,2025-11-22,102469.92
SO02433,CUST00040,Cancelled,2026-02-05,2026-02-19,146059.6
SO02434,CUST00714,Delivered,2026-02-21,2026-03-06,392806.41
SO02435,CUST00617,Delivered,2026-04-16,2026-04-24,180526.7
SO02436,CUST00675,Delivered,2025-11-21,2025-11-25,22020.97
SO02437,CUST00626,Delivered,2025-09-08,2025-09-16,238417.58
SO02438,CUST00786,Delivered,2025-11-03,2025-11-18,419444.85
SO02439,CUST00693,Delivered,2025-09-17,2025-09-23,83584.99
SO02440,CUST00367,Delivered,2026-05-20,2026-05-24,216256.13
SO02441,CUST00024,Delivered,2026-01-24,2026-01-31,23388.21
SO02442,CUST00899,Shipped,2026-06-03,2026-06-07,19219.34
SO02443,CUST00189,Delivered,2025-09-14,2025-09-23,121286.36
SO02444,CUST00101,Delivered,2026-06-06,2026-06-21,130888.86
SO02445,CUST00425,Shipped,2026-04-28,2026-05-07,175896.58
SO02446,CUST00333,Delivered,2026-07-16,2026-07-20,575961.67
SO02447,CUST00552,Delivered,2026-05-12,2026-05-23,165400.44
SO02448,CUST00515,Delivered,2025-10-03,2025-10-12,95097.1
SO02449,CUST00822,Shipped,2025-12-29,2026-01-02,186440.96
SO02450,CUST00130,Delivered,2026-04-01,2026-04-11,267582.86
SO02451,CUST00450,Delivered,2025-09-02,2025-09-10,48977.46
SO02452,CUST00933,Processing,2026-03-14,2026-03-26,82637.8
SO02453,CUST00022,Cancelled,2026-02-10,2026-02-15,461747.52
SO02454,CUST00422,Delivered,2026-07-13,2026-07-28,6448.68
SO02455,CUST00053,Cancelled,2026-06-13,2026-06-18,111075.94
SO02456,CUST00842,Cancelled,2026-01-12,2026-01-16,354766.89
SO02457,CUST00988,Delivered,2026-05-05,2026-05-08,34669.59
SO02458,CUST00245,Pending,2025-10-22,2025-10-26,328730.06
SO02459,CUST00056,Pending,2025-12-23,2025-12-26,361864.01
SO02460,CUST00186,Delivered,2026-02-25,2026-03-06,168931.49
SO02461,CUST00123,Delivered,2025-09-23,2025-09-28,332592.1
SO02462,CUST00278,Pending,2026-03-11,2026-03-21,36584.62
SO02463,CUST00267,Cancelled,2026-01-07,2026-01-17,287928.14
SO02464,CUST00076,Processing,2025-10-27,2025-11-08,198493.94
SO02465,CUST00238,Delivered,2025-10-14,2025-10-22,281706.13
SO02466,CUST00689,Shipped,2025-10-02,2025-10-12,132220.79
SO02467,CUST00151,Packed,2026-01-27,2026-02-10,280730.49
SO02468,CUST00304,Delivered,2026-02-22,2026-02-26,295635.55
SO02469,CUST00863,Delivered,2025-11-15,2025-11-24,90551.05
SO02470,CUST00415,Pending,2025-12-28,2026-01-11,156849.81
SO02471,CUST00630,Shipped,2025-11-30,2025-12-10,480680.03
SO02472,CUST00236,Delivered,2026-02-10,2026-02-14,22531.48
SO02473,CUST00846,Shipped,2025-10-17,2025-10-25,15827.04
SO02474,CUST00222,Delivered,2025-11-27,2025-12-02,202993.66
SO02475,CUST00524,Delivered,2026-01-19,2026-02-02,236073.24
SO02476,CUST00154,Cancelled,2026-02-02,2026-02-13,171941.0
SO02477,CUST00839,Delivered,2026-07-05,2026-07-09,69889.44
SO02478,CUST00384,Processing,2026-05-16,2026-05-25,63136.42
SO02479,CUST00854,Delivered,2026-04-27,2026-05-01,50648.95
SO02480,CUST00651,Shipped,2025-09-04,2025-09-19,82882.94
SO02481,CUST00102,Delivered,2026-01-09,2026-01-17,308824.27
SO02482,CUST00028,Cancelled,2025-12-20,2025-12-29,46309.06
SO02483,CUST00370,Shipped,2026-07-06,2026-07-10,492346.22
SO02484,CUST00557,Packed,2025-10-22,2025-11-05,392238.28
SO02485,CUST00325,Packed,2026-02-12,2026-02-19,14344.94
SO02486,CUST00268,Packed,2025-10-19,2025-11-01,117916.96
SO02487,CUST00905,Delivered,2025-12-29,2026-01-07,15943.54
SO02488,CUST00334,Delivered,2025-10-25,2025-11-02,26100.72
SO02489,CUST00663,Packed,2026-06-05,2026-06-08,80226.93
SO02490,CUST00035,Delivered,2025-11-27,2025-12-05,282569.29
SO02491,CUST00718,Delivered,2026-04-12,2026-04-24,19578.36
SO02492,CUST00112,Cancelled,2026-02-24,2026-03-08,202356.48
SO02493,CUST00845,Delivered,2025-10-23,2025-11-02,116456.4
SO02494,CUST00309,Shipped,2025-10-14,2025-10-19,265931.99
SO02495,CUST00620,Delivered,2026-05-08,2026-05-19,148302.89
SO02496,CUST00057,Shipped,2026-02-24,2026-03-09,336606.32
SO02497,CUST00724,Processing,2025-11-18,2025-11-23,326148.33
SO02498,CUST00047,Delivered,2026-02-23,2026-03-09,66877.75
SO02499,CUST00560,Delivered,2026-07-03,2026-07-14,163305.58
SO02500,CUST00523,Delivered,2026-06-09,2026-06-15,23903.13
SO02501,CUST00142,Delivered,2026-03-23,2026-04-07,221899.56
SO02502,CUST00315,Delivered,2025-11-10,2025-11-22,240897.0
SO02503,CUST00626,Shipped,2025-09-06,2025-09-21,110928.9
SO02504,CUST00701,Processing,2026-02-14,2026-02-17,185018.9
SO02505,CUST00720,Packed,2026-03-31,2026-04-05,184805.52
SO02506,CUST00887,Delivered,2026-02-16,2026-02-19,19946.57
SO02507,CUST00522,Shipped,2025-12-07,2025-12-11,266927.74
SO02508,CUST00709,Packed,2025-10-02,2025-10-14,115452.24
SO02509,CUST00442,Delivered,2025-11-20,2025-12-05,156331.81
SO02510,CUST00752,Shipped,2026-06-27,2026-07-07,136335.92
SO02511,CUST00197,Delivered,2026-01-03,2026-01-16,62042.5
SO02512,CUST00846,Delivered,2025-10-26,2025-11-08,266209.95
SO02513,CUST00220,Delivered,2026-02-23,2026-03-10,232684.12
SO02514,CUST00343,Delivered,2025-11-02,2025-11-10,216825.81
SO02515,CUST00450,Shipped,2025-09-25,2025-10-05,107063.19
SO02516,CUST00480,Delivered,2026-06-13,2026-06-27,248525.33
SO02517,CUST00241,Processing,2026-04-03,2026-04-06,115946.18
SO02518,CUST00908,Processing,2025-10-17,2025-10-21,254436.23
SO02519,CUST00848,Delivered,2025-12-21,2025-12-30,170723.77
SO02520,CUST00654,Processing,2026-02-28,2026-03-13,310018.55
SO02521,CUST00446,Delivered,2025-12-30,2026-01-06,75039.48
SO02522,CUST00166,Delivered,2026-04-17,2026-04-22,238267.05
SO02523,CUST00191,Processing,2025-09-16,2025-09-23,73492.68
SO02524,CUST00658,Pending,2026-01-18,2026-01-26,104936.31
SO02525,CUST00296,Packed,2025-12-04,2025-12-09,81345.94
SO02526,CUST00506,Processing,2025-11-30,2025-12-07,282347.37
SO02527,CUST00172,Delivered,2026-01-14,2026-01-25,111475.68
SO02528,CUST00246,Cancelled,2026-05-09,2026-05-18,366765.02
SO02529,CUST00296,Delivered,2026-05-13,2026-05-21,366123.61
SO02530,CUST00978,Processing,2025-12-31,2026-01-03,523512.05
SO02531,CUST00344,Delivered,2025-10-27,2025-11-05,230371.76
SO02532,CUST00688,Delivered,2026-01-20,2026-02-04,216132.49
SO02533,CUST00904,Delivered,2026-02-18,2026-02-27,52985.83
SO02534,CUST00681,Pending,2026-04-07,2026-04-20,95464.9
SO02535,CUST00925,Packed,2025-10-01,2025-10-13,327221.8
SO02536,CUST00724,Delivered,2026-02-18,2026-02-28,316954.59
SO02537,CUST00296,Delivered,2025-11-24,2025-12-03,50141.25
SO02538,CUST00596,Delivered,2025-12-24,2026-01-03,161891.3
SO02539,CUST00339,Delivered,2026-02-05,2026-02-12,50671.56
SO02540,CUST00178,Processing,2026-07-03,2026-07-11,407183.95
SO02541,CUST00528,Processing,2026-03-14,2026-03-28,76255.95
SO02542,CUST00610,Pending,2026-05-27,2026-06-06,364983.22
SO02543,CUST00774,Delivered,2025-10-01,2025-10-08,59123.86
SO02544,CUST00538,Delivered,2025-11-19,2025-11-28,195438.3
SO02545,CUST00262,Delivered,2026-07-06,2026-07-21,92647.8
SO02546,CUST00135,Delivered,2026-05-14,2026-05-21,498526.4
SO02547,CUST00346,Pending,2026-03-27,2026-04-01,92069.22
SO02548,CUST00758,Shipped,2026-07-01,2026-07-13,141551.61
SO02549,CUST00035,Processing,2025-09-30,2025-10-07,151210.56
SO02550,CUST00767,Delivered,2026-03-09,2026-03-21,88769.19
SO02551,CUST00708,Delivered,2026-06-20,2026-07-01,203748.32
SO02552,CUST00828,Delivered,2026-04-23,2026-05-02,365636.18
SO02553,CUST00370,Delivered,2026-07-15,2026-07-20,60822.88
SO02554,CUST00542,Delivered,2025-10-25,2025-11-06,264368.97
SO02555,CUST00600,Cancelled,2026-03-04,2026-03-15,176223.17
SO02556,CUST00395,Delivered,2025-11-10,2025-11-23,193888.57
SO02557,CUST00145,Delivered,2026-01-20,2026-01-25,165671.7
SO02558,CUST00289,Delivered,2025-11-18,2025-12-02,440422.96
SO02559,CUST00373,Pending,2025-09-12,2025-09-16,95550.12
SO02560,CUST00818,Processing,2026-02-14,2026-02-28,349266.28
SO02561,CUST00133,Pending,2025-09-17,2025-09-22,65497.67
SO02562,CUST00263,Processing,2026-03-05,2026-03-16,239469.7
SO02563,CUST00705,Pending,2026-07-03,2026-07-16,175684.83
SO02564,CUST00973,Delivered,2025-11-03,2025-11-07,132741.08
SO02565,CUST00345,Processing,2025-10-14,2025-10-24,216799.82
SO02566,CUST00131,Delivered,2025-11-01,2025-11-06,202812.84
SO02567,CUST00131,Delivered,2026-06-25,2026-07-05,350754.74
SO02568,CUST00887,Delivered,2025-12-18,2026-01-02,106516.56
SO02569,CUST00686,Cancelled,2026-06-26,2026-07-04,13909.2
SO02570,CUST00884,Pending,2025-12-18,2025-12-26,194284.2
SO02571,CUST00522,Delivered,2026-07-13,2026-07-19,105000.5
SO02572,CUST00505,Shipped,2026-01-24,2026-02-05,336500.4
SO02573,CUST00636,Processing,2026-06-24,2026-07-07,157320.81
SO02574,CUST00421,Delivered,2026-01-11,2026-01-20,546119.7
SO02575,CUST00139,Delivered,2026-04-14,2026-04-25,163607.5
SO02576,CUST00557,Delivered,2025-11-16,2025-11-23,192424.44
SO02577,CUST00654,Shipped,2026-02-11,2026-02-15,173078.2
SO02578,CUST00352,Shipped,2026-02-13,2026-02-20,59117.85
SO02579,CUST00777,Packed,2025-11-28,2025-12-05,181334.94
SO02580,CUST00792,Processing,2026-01-14,2026-01-19,184594.19
SO02581,CUST00672,Packed,2026-05-24,2026-05-27,131857.8
SO02582,CUST00051,Delivered,2026-02-18,2026-02-25,116511.04
SO02583,CUST00230,Processing,2025-09-04,2025-09-18,168280.0
SO02584,CUST00607,Delivered,2025-09-16,2025-09-30,106271.23
SO02585,CUST00956,Delivered,2026-04-12,2026-04-16,52846.92
SO02586,CUST00389,Delivered,2026-04-01,2026-04-07,302380.15
SO02587,CUST00136,Delivered,2026-02-14,2026-02-27,265664.42
SO02588,CUST00213,Delivered,2025-10-19,2025-10-24,317124.96
SO02589,CUST00347,Shipped,2026-06-19,2026-07-04,72305.28
SO02590,CUST00488,Delivered,2026-06-10,2026-06-13,232016.89
SO02591,CUST00620,Pending,2026-01-04,2026-01-07,278598.32
SO02592,CUST00683,Delivered,2025-11-24,2025-12-08,103655.29
SO02593,CUST00824,Delivered,2026-07-15,2026-07-18,190512.96
SO02594,CUST00103,Pending,2026-04-24,2026-05-07,45095.36
SO02595,CUST00125,Delivered,2026-06-27,2026-07-08,52304.86
SO02596,CUST00649,Shipped,2025-09-01,2025-09-12,170591.08
SO02597,CUST00383,Delivered,2026-06-30,2026-07-15,171488.1
SO02598,CUST00857,Delivered,2026-05-06,2026-05-11,234948.7
SO02599,CUST00353,Shipped,2025-10-06,2025-10-12,145305.95
SO02600,CUST00607,Delivered,2026-07-09,2026-07-24,81246.78
SO02601,CUST00564,Pending,2026-06-07,2026-06-18,111708.77
SO02602,CUST00127,Delivered,2026-04-10,2026-04-15,263944.56
SO02603,CUST00664,Processing,2025-12-17,2025-12-27,191305.36
SO02604,CUST00731,Delivered,2026-04-25,2026-05-02,324742.15
SO02605,CUST00487,Shipped,2026-06-17,2026-07-02,103864.11
SO02606,CUST00802,Packed,2025-10-13,2025-10-23,753.06
SO02607,CUST00977,Processing,2026-04-26,2026-05-06,21252.6
SO02608,CUST00961,Delivered,2026-04-23,2026-05-06,356947.84
SO02609,CUST00521,Cancelled,2026-03-18,2026-03-26,62872.6
SO02610,CUST00761,Processing,2025-12-16,2025-12-24,58640.88
SO02611,CUST00446,Shipped,2026-02-11,2026-02-17,332755.66
SO02612,CUST00603,Shipped,2025-09-03,2025-09-08,174137.12
SO02613,CUST00357,Processing,2025-12-19,2026-01-03,132772.07
SO02614,CUST00612,Delivered,2025-10-11,2025-10-14,258987.57
SO02615,CUST00671,Shipped,2026-06-18,2026-06-28,271127.11
SO02616,CUST00572,Delivered,2026-04-16,2026-04-19,206078.25
SO02617,CUST00561,Delivered,2026-07-11,2026-07-15,45126.75
SO02618,CUST00409,Pending,2026-03-22,2026-03-25,234020.3
SO02619,CUST00412,Delivered,2025-09-01,2025-09-11,512035.16
SO02620,CUST00622,Pending,2026-06-24,2026-06-28,42017.85
SO02621,CUST00592,Delivered,2026-04-15,2026-04-27,274022.05
SO02622,CUST00878,Shipped,2025-09-03,2025-09-13,245895.98
SO02623,CUST00062,Processing,2025-12-17,2025-12-30,243749.28
SO02624,CUST00543,Delivered,2026-02-16,2026-02-24,199547.98
SO02625,CUST00642,Delivered,2026-05-08,2026-05-11,206616.77
SO02626,CUST00968,Shipped,2026-03-01,2026-03-16,136537.36
SO02627,CUST00763,Packed,2026-03-09,2026-03-22,308640.04
SO02628,CUST00651,Delivered,2026-03-16,2026-03-31,276517.91
SO02629,CUST00276,Delivered,2026-02-19,2026-03-03,170745.13
SO02630,CUST00671,Delivered,2026-02-21,2026-02-28,126153.12
SO02631,CUST00960,Delivered,2025-09-08,2025-09-12,234170.32
SO02632,CUST00185,Shipped,2026-05-22,2026-05-26,181903.98
SO02633,CUST00431,Delivered,2025-11-04,2025-11-10,365985.21
SO02634,CUST00094,Delivered,2026-05-08,2026-05-11,116846.03
SO02635,CUST00785,Shipped,2026-03-20,2026-03-30,371223.18
SO02636,CUST00989,Delivered,2026-05-31,2026-06-06,42661.0
SO02637,CUST00273,Processing,2026-05-19,2026-06-03,211678.99
SO02638,CUST00402,Packed,2026-03-30,2026-04-05,32313.0
SO02639,CUST00208,Processing,2026-04-01,2026-04-06,208593.34
SO02640,CUST00916,Delivered,2026-02-07,2026-02-10,35911.14
SO02641,CUST00445,Delivered,2025-11-05,2025-11-19,146533.49
SO02642,CUST00127,Delivered,2026-04-04,2026-04-16,178284.59
SO02643,CUST00472,Delivered,2026-03-22,2026-03-29,325614.2
SO02644,CUST00746,Delivered,2025-11-16,2025-11-19,80708.06
SO02645,CUST00273,Delivered,2026-03-16,2026-03-23,73879.29
SO02646,CUST00777,Pending,2026-05-08,2026-05-17,129443.97
SO02647,CUST00997,Cancelled,2026-05-17,2026-05-21,209586.52
SO02648,CUST00106,Delivered,2025-11-14,2025-11-18,118642.81
SO02649,CUST00185,Shipped,2026-02-26,2026-03-10,329865.4
SO02650,CUST00661,Processing,2026-06-15,2026-06-22,202635.35
SO02651,CUST00669,Cancelled,2026-04-25,2026-05-09,7629.84
SO02652,CUST00859,Cancelled,2025-10-26,2025-11-03,234347.07
SO02653,CUST00630,Shipped,2026-01-12,2026-01-27,226472.56
SO02654,CUST00959,Processing,2026-01-19,2026-01-24,453542.49
SO02655,CUST00158,Packed,2026-02-14,2026-02-20,293005.57
SO02656,CUST00945,Delivered,2026-06-27,2026-07-10,261807.21
SO02657,CUST00942,Delivered,2026-06-29,2026-07-08,283853.22
SO02658,CUST00366,Delivered,2026-07-15,2026-07-26,105616.42
SO02659,CUST00156,Delivered,2025-09-23,2025-10-08,57627.3
SO02660,CUST00691,Pending,2026-01-23,2026-01-31,204789.7
SO02661,CUST00077,Shipped,2026-01-23,2026-02-03,94899.5
SO02662,CUST00256,Delivered,2026-03-17,2026-03-22,360380.29
SO02663,CUST00234,Shipped,2025-09-10,2025-09-19,386704.73
SO02664,CUST00819,Processing,2025-10-05,2025-10-13,100317.84
SO02665,CUST00551,Delivered,2026-03-15,2026-03-29,324066.45
SO02666,CUST00220,Delivered,2026-05-20,2026-06-01,197727.99
SO02667,CUST00948,Pending,2025-09-01,2025-09-08,228044.02
SO02668,CUST00753,Processing,2025-11-09,2025-11-24,216497.73
SO02669,CUST00165,Pending,2026-01-16,2026-01-30,66904.43
SO02670,CUST00635,Delivered,2026-04-19,2026-05-03,8636.32
SO02671,CUST00408,Shipped,2025-12-27,2026-01-04,56993.84
SO02672,CUST00806,Delivered,2025-11-02,2025-11-09,147109.72
SO02673,CUST00106,Shipped,2025-12-09,2025-12-20,157287.01
SO02674,CUST00860,Cancelled,2026-07-12,2026-07-23,56214.76
SO02675,CUST00418,Delivered,2025-12-31,2026-01-05,335798.38
SO02676,CUST00826,Delivered,2026-05-11,2026-05-19,166337.18
SO02677,CUST00438,Delivered,2026-06-06,2026-06-16,160871.01
SO02678,CUST00273,Packed,2026-07-03,2026-07-16,92702.22
SO02679,CUST00141,Shipped,2025-11-06,2025-11-10,246243.02
SO02680,CUST00729,Delivered,2026-02-18,2026-03-02,253924.02
SO02681,CUST00710,Delivered,2026-02-08,2026-02-20,8117.85
SO02682,CUST00334,Delivered,2026-04-26,2026-05-04,200061.05
SO02683,CUST00722,Processing,2025-10-04,2025-10-18,19234.71
SO02684,CUST00917,Pending,2025-09-04,2025-09-15,106725.72
SO02685,CUST00948,Shipped,2025-11-25,2025-12-04,8291.16
SO02686,CUST00360,Delivered,2026-02-05,2026-02-15,198314.79
SO02687,CUST00607,Processing,2026-03-12,2026-03-26,248055.55
SO02688,CUST00073,Delivered,2025-12-12,2025-12-27,3907.38
SO02689,CUST00196,Delivered,2026-05-12,2026-05-26,8704.64
SO02690,CUST00794,Cancelled,2026-07-18,2026-07-26,180016.07
SO02691,CUST00302,Delivered,2026-05-12,2026-05-21,36366.28
SO02692,CUST00972,Processing,2026-03-27,2026-04-06,226935.13
SO02693,CUST00245,Delivered,2026-06-26,2026-07-07,87636.32
SO02694,CUST00545,Delivered,2026-02-21,2026-03-01,157765.73
SO02695,CUST00153,Delivered,2026-04-20,2026-05-04,162361.52
SO02696,CUST00654,Delivered,2025-09-20,2025-09-29,102367.24
SO02697,CUST00539,Shipped,2026-01-09,2026-01-16,50641.67
SO02698,CUST00494,Delivered,2025-09-09,2025-09-24,578026.8
SO02699,CUST00911,Processing,2025-11-13,2025-11-27,177992.78
SO02700,CUST00345,Delivered,2025-09-01,2025-09-11,48204.62
SO02701,CUST00178,Packed,2026-04-12,2026-04-15,165101.13
SO02702,CUST00455,Processing,2026-04-07,2026-04-19,67084.41
SO02703,CUST00953,Processing,2026-02-16,2026-02-21,96691.75
SO02704,CUST00537,Shipped,2026-01-16,2026-01-27,27379.11
SO02705,CUST00574,Delivered,2026-04-10,2026-04-17,8914.64
SO02706,CUST00946,Delivered,2026-01-07,2026-01-11,895.56
SO02707,CUST00380,Delivered,2026-05-06,2026-05-11,132172.56
SO02708,CUST00035,Delivered,2026-02-02,2026-02-10,47736.93
SO02709,CUST00197,Pending,2026-06-20,2026-06-27,18612.2
SO02710,CUST00885,Shipped,2026-01-30,2026-02-09,76504.34
SO02711,CUST00318,Delivered,2025-10-20,2025-11-04,101088.57
SO02712,CUST00611,Shipped,2025-09-27,2025-10-07,214381.64
SO02713,CUST00328,Processing,2025-11-08,2025-11-22,88515.84
SO02714,CUST00982,Pending,2026-04-02,2026-04-14,13028.48
SO02715,CUST00511,Processing,2025-11-03,2025-11-07,299268.15
SO02716,CUST00149,Packed,2025-10-06,2025-10-12,85690.08
SO02717,CUST00853,Pending,2025-09-24,2025-10-09,224983.14
SO02718,CUST00259,Delivered,2025-09-16,2025-09-22,102921.07
SO02719,CUST00470,Delivered,2025-12-13,2025-12-22,201551.09
SO02720,CUST00188,Shipped,2026-02-26,2026-03-07,43473.78
SO02721,CUST00763,Pending,2026-01-18,2026-01-29,172874.16
SO02722,CUST00058,Processing,2026-05-20,2026-05-25,260015.4
SO02723,CUST00984,Processing,2026-05-20,2026-05-26,8072.68
SO02724,CUST00569,Cancelled,2026-02-23,2026-02-27,2247.68
SO02725,CUST00321,Delivered,2025-09-18,2025-09-30,29777.13
SO02726,CUST00265,Delivered,2026-03-27,2026-04-11,229071.07
SO02727,CUST00055,Delivered,2025-10-07,2025-10-12,31318.0
SO02728,CUST00339,Pending,2026-04-01,2026-04-13,83782.25
SO02729,CUST00066,Delivered,2026-01-09,2026-01-23,374524.22
SO02730,CUST00657,Delivered,2025-12-20,2025-12-24,243410.63
SO02731,CUST00373,Processing,2026-04-03,2026-04-15,149052.86
SO02732,CUST00102,Delivered,2025-10-26,2025-11-08,380282.79
SO02733,CUST00615,Delivered,2026-05-14,2026-05-17,198289.88
SO02734,CUST00959,Packed,2025-11-25,2025-11-30,38538.29
SO02735,CUST00651,Cancelled,2025-09-04,2025-09-09,395881.23
SO02736,CUST00469,Delivered,2025-10-26,2025-11-07,198307.42
SO02737,CUST00450,Shipped,2025-10-18,2025-10-29,55740.27
SO02738,CUST00112,Delivered,2026-04-21,2026-05-05,5697.8
SO02739,CUST00134,Pending,2026-03-22,2026-03-25,124863.94
SO02740,CUST00593,Delivered,2026-05-26,2026-06-05,197199.76
SO02741,CUST00796,Packed,2026-05-01,2026-05-14,135802.56
SO02742,CUST00981,Cancelled,2025-12-19,2025-12-23,121304.29
SO02743,CUST00749,Packed,2026-02-01,2026-02-15,151020.4
SO02744,CUST00051,Shipped,2026-04-08,2026-04-18,83767.07
SO02745,CUST00216,Shipped,2026-02-15,2026-02-24,51046.67
SO02746,CUST00593,Delivered,2026-07-08,2026-07-20,355830.86
SO02747,CUST00370,Pending,2026-03-04,2026-03-14,348721.59
SO02748,CUST00768,Delivered,2025-11-15,2025-11-20,313449.36
SO02749,CUST00529,Packed,2026-02-20,2026-03-03,52334.38
SO02750,CUST00008,Packed,2026-03-18,2026-04-02,35831.88
SO02751,CUST00193,Packed,2026-05-12,2026-05-22,199677.55
SO02752,CUST00610,Processing,2026-04-22,2026-04-30,267863.74
SO02753,CUST00846,Delivered,2026-06-05,2026-06-13,151040.24
SO02754,CUST00942,Pending,2026-02-15,2026-02-25,341603.82
SO02755,CUST00618,Cancelled,2025-11-19,2025-11-27,140935.5
SO02756,CUST00613,Shipped,2026-01-31,2026-02-04,68193.47
SO02757,CUST00331,Delivered,2025-10-17,2025-10-28,86266.28
SO02758,CUST00355,Packed,2026-02-25,2026-03-02,207822.28
SO02759,CUST00113,Packed,2025-11-03,2025-11-07,249133.42
SO02760,CUST00610,Delivered,2026-06-19,2026-07-03,140861.49
SO02761,CUST00107,Packed,2026-02-04,2026-02-09,387115.06
SO02762,CUST00326,Processing,2026-02-26,2026-03-07,140147.76
SO02763,CUST00232,Shipped,2026-03-15,2026-03-19,105729.49
SO02764,CUST00960,Delivered,2026-03-22,2026-04-04,203223.39
SO02765,CUST00993,Pending,2026-04-18,2026-04-30,48140.88
SO02766,CUST00195,Processing,2026-05-21,2026-06-03,132613.8
SO02767,CUST00082,Shipped,2026-06-17,2026-07-01,149538.31
SO02768,CUST00717,Shipped,2026-05-01,2026-05-07,283437.19
SO02769,CUST00099,Packed,2025-09-13,2025-09-28,233190.13
SO02770,CUST00091,Packed,2025-12-21,2025-12-26,27144.56
SO02771,CUST00557,Shipped,2025-12-07,2025-12-22,88967.65
SO02772,CUST00553,Delivered,2025-09-25,2025-09-28,272552.43
SO02773,CUST00278,Cancelled,2026-04-22,2026-05-04,182508.64
SO02774,CUST00161,Packed,2026-07-05,2026-07-11,74285.2
SO02775,CUST00649,Processing,2026-01-12,2026-01-23,217475.79
SO02776,CUST00099,Cancelled,2026-04-26,2026-05-04,178662.45
SO02777,CUST00026,Delivered,2025-10-14,2025-10-24,350488.16
SO02778,CUST00527,Delivered,2026-01-24,2026-01-31,105968.8
SO02779,CUST00362,Shipped,2026-01-29,2026-02-08,114038.76
SO02780,CUST00837,Delivered,2026-02-09,2026-02-22,293895.98
SO02781,CUST00870,Shipped,2026-06-28,2026-07-13,277334.1
SO02782,CUST00888,Packed,2025-09-13,2025-09-22,61780.74
SO02783,CUST00933,Delivered,2025-09-18,2025-09-24,50327.52
SO02784,CUST00917,Shipped,2025-09-19,2025-09-29,120586.84
SO02785,CUST00327,Processing,2026-03-06,2026-03-21,281976.38
SO02786,CUST00889,Shipped,2025-09-20,2025-09-23,237378.04
SO02787,CUST00756,Processing,2026-06-27,2026-07-01,58897.41
SO02788,CUST00797,Delivered,2025-12-01,2025-12-14,73465.54
SO02789,CUST00063,Shipped,2026-05-15,2026-05-20,100094.72
SO02790,CUST00287,Delivered,2026-07-06,2026-07-18,462707.64
SO02791,CUST00689,Pending,2026-03-02,2026-03-13,144158.78
SO02792,CUST00817,Shipped,2025-09-08,2025-09-14,35652.89
SO02793,CUST00442,Delivered,2025-09-23,2025-10-03,251541.97
SO02794,CUST00466,Delivered,2026-02-25,2026-03-01,143690.82
SO02795,CUST00507,Shipped,2026-06-28,2026-07-09,330239.73
SO02796,CUST00861,Pending,2026-01-18,2026-01-23,59243.9
SO02797,CUST00766,Delivered,2026-04-03,2026-04-09,49782.78
SO02798,CUST00759,Pending,2026-05-01,2026-05-09,268763.17
SO02799,CUST00193,Pending,2026-05-14,2026-05-21,281551.12
SO02800,CUST00092,Delivered,2025-09-21,2025-09-28,341226.78
SO02801,CUST00038,Shipped,2025-12-13,2025-12-23,133981.98
SO02802,CUST00441,Delivered,2025-10-31,2025-11-14,50183.35
SO02803,CUST00753,Delivered,2025-12-02,2025-12-09,224126.68
SO02804,CUST00098,Shipped,2026-07-08,2026-07-12,100045.52
SO02805,CUST00377,Delivered,2025-10-16,2025-10-22,213387.36
SO02806,CUST00032,Pending,2025-09-21,2025-10-05,100654.05
SO02807,CUST00825,Packed,2025-12-22,2025-12-29,170114.35
SO02808,CUST00962,Shipped,2026-03-18,2026-03-22,35965.66
SO02809,CUST00884,Shipped,2026-03-16,2026-03-25,322095.04
SO02810,CUST00693,Shipped,2026-06-16,2026-06-20,57351.76
SO02811,CUST00074,Processing,2025-11-10,2025-11-17,254215.29
SO02812,CUST00522,Delivered,2026-04-23,2026-04-29,150917.31
